UCptG_XGVT2yqXcoXf-14jNg,236000,2021-10-14T10:19:08+00:00,9731.666666666666,51.833333333333336,1.6666666666666667,0.0 days,TR!!!!!,NOT AVAILABLE,Video_game_culture;Action-adventure_game;Casual_game;
UCGQnVADpzcqyJwhfHvYOfAg,2110,2021-10-12T00:30:04+00:00,98.33333333333333!!!!!,21.833333333333332,3.6666666666666665,2.4 days,CA!!!!!,instagram.com/kavita_khanna_dua,Lifestyle_(sociology);Food;Health;
UCQt_y4kqMQlG1id0n975DVg,274000,2021-10-11T21:18:55+00:00,21528.0,1604.5,130.16666666666666,3.0 days,CA!!!!!,instagram.com/healthyquilting,Hobby;Lifestyle_(sociology);
UCk75bgc5OAGwk2tv_K4c53w,2790,2021-10-11T14:05:47+00:00,3666.3333333333335,162.66666666666666,142.66666666666666,3.2 days,IN!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCAB40nQK12SvOCnJDzvnHKQ,160000,2021-10-11T13:00:09+00:00,53531.333333333336,4223.5,230.5,5.6 days,PK!!!!!,instagram.com/mominamunir,Lifestyle_(sociology);
UCsVrbytaBx7Z9URw6EvcK_A,1100000,2021-10-13T09:30:04+00:00,327577.1666666667,8444.833333333334,738.5,2.0 days,IN!!!!!,instagram.com/LasyaManjunath,Lifestyle_(sociology);
UCt4t-jeY85JegMlZ-E5UWtA,47900000,2021-10-14T13:44:24+00:00,1684.8333333333333,45.166666666666664,10.333333333333334,0.0 days,IN!!!!!,instagram.com/aajtak,Society;Politics;
UCRRG9eijSFyFwRlHDe_eWDQ,NOT AVAILABLE,2021-10-14T13:47:57+00:00,2866.6666666666665,275.5,50.0,1.8 days,IN!!!!!,NOT AVAILABLE,Lifestyle_(sociology);
UCZORSjPaPbO_JgLoqVjN1Ng,475000,2021-10-11T08:00:12+00:00,10803.166666666666,431.8333333333333,23.166666666666668,9.8 days,AE!!!!!,instagram.com/umagd,Health;Food;Lifestyle_(sociology);
UC4JCksJF76g_MdzPVBJoC3Q,23100000,2021-10-14T13:30:17+00:00,4003.5,71.5,4.166666666666667,0.0 days,PK!!!!!,NOT AVAILABLE,Film;Television_program;Entertainment;
